,,Standard Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),GS1K-L,Active,R H,Single,,SMA,1,800,1,5,2,30,1,800,150
MCC (Micro Commercial Components),GS1M-L,Active,R H,Single,,SMA,1,1000,1,5,2,30,1,1000,150
MCC (Micro Commercial Components),GS2A-L,Active,R H,Single,,SMA,2,50,1.1,5,2.1,50,2,50,150
MCC (Micro Commercial Components),GS2J-L,Active,R H,Single,,SMA,2,600,1.1,5,2.1,50,2,600,150
MCC (Micro Commercial Components),GS2K-L,Active,R H,Single,,SMA,2,800,1.1,5,2.1,50,2,800,150
MCC (Micro Commercial Components),GS2M-L,Active,R H,Single,,SMA,2,1000,1.1,5,2.1,50,2,1000,150
MCC (Micro Commercial Components),S2B-L,Active,R H,Single,,SMB,2,100,1.1,5, ,50,2,100,150
MCC (Micro Commercial Components),S2J-L,Active,R H,Single,,SMB,2,600,1.1,5,,50,2,600,150
MCC (Micro Commercial Components),S2K-L,Active,R H,Single,,SMB,2,800,1.1,5,,50,2,800,150
MCC (Micro Commercial Components),S2M-L,Active,R H,Single,,SMB,2,1000,1.1,5,,50,2,1000,150
MCC (Micro Commercial Components),S3AB,Active,R H,Single,,SMB,3,50,1.1,5,,100,3,50,150
MCC (Micro Commercial Components),S3DB,Active,R H,Single,,SMB,3,200,1.1,5,,100,3,200,150
MCC (Micro Commercial Components),S3GB,Active,R H,Single,,SMB,3,400,1.1,5,,100,3,400,150
MCC (Micro Commercial Components),S3JB,Active,R H,Single,,SMB,3,600,1.1,5,,100,3,600,150
MCC (Micro Commercial Components),S3KB,Active,R H,Single,,SMB,3,800,1.1,5,,100,3,800,150
MCC (Micro Commercial Components),S3MB,Active,R H,Single,,SMB,3,1000,1.1,5,,100,3,1000,150
MCC (Micro Commercial Components),S1J-L,Active,R H,Single,,SMB,1,600,1.1,5,2,30,1,600,150
MCC (Micro Commercial Components),S1K-L,Active,R H,Single,,SMB,1,800,1.1,5,2,30,1,800,150
MCC (Micro Commercial Components),S1M-L,Active,R H,Single,,SMB,1,1000,1.1,5,2,30,1,1000,150
MCC (Micro Commercial Components),GS1AE,Active,R H,Single,,SMA,1,50,1.1,5,2,30,1,50,150
MCC (Micro Commercial Components),GS1GE,Active,R H,Single,,SMA,1,400,1.1,5,2,30,1,400,150
MCC (Micro Commercial Components),GS1JE,Active,R H,Single,,SMA,1,600,1.1,5,2,30,1,600,150
MCC (Micro Commercial Components),GS1KE,Active,R H,Single,,SMA,1,800,1.1,5,2,30,1,800,150
MCC (Micro Commercial Components),GS1ME,Active,R H,Single,,SMA,1,1000,1.1,5,2,30,1,1000,150
MCC (Micro Commercial Components),SMLJ60S6,Active,R H,Single,,SMC,6,600,1,5,,200,6,600,150
MCC (Micro Commercial Components),SMLJ60S8,Active,R H,Single,,SMC,6,800,1,5,,200,6,800,150
MCC (Micro Commercial Components),SMLJ60S10,Active,R H,Single,,SMC,6,1000,1,5,,200,6,1000,150
