,,ESD Protection Devices,,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,"Reverse
Standoff
Voltage
VRWM(V)","Peak Pulse
Current
IPP(A)","Max.
Clamping
Voltage
VC (V)","Junction
Capacitance
CJ(pF)","Peak Pluse
Power
Dissipation
PPPK (W)","Maximum
Reverse
Leakage
IR (uA)","Breakdown
Voltage
Min VBR(V)","Breakdown
Voltage
Max VBR(V)","Junction
Temperature
Tj [max] (°C)","VESDIEC61000-4-2
Air/Contact
(kV)"
,,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),ESDSLC5V0D3B,Active,R H,1,Bidirectional,SOD-323,5,18,20,1.5,350,0.5,6,,125,±30
MCC (Micro Commercial Components),ESDSLC15VD3B,Active,R H,1,Bidirectional,SOD-323,15,10,30,1.5,300,0.2,16.7,,125,±30
MCC (Micro Commercial Components),ESDSLC24VD3B,Active,R H,1,Bidirectional,SOD-323,24,6,55,1.5,360,0.2,27,,125,±30
MCC (Micro Commercial Components),ESDSLC8V0D3B,Active,R H,1,Bidirectional,SOD-323,8,18,19.5,1.5,350,0.2,8.5,10,150,±30
MCC (Micro Commercial Components),ESD1524D3B,Active,R H,1,Asymmetric,SOD-323,15,5,35,13,160,0.05,17.1,,85,±30
MCC (Micro Commercial Components),ESDULC12VD3B,Active,R H,1,Bidirectional,SOD-323,12,12,29,1.5,500,0.2,13.3,17.8,125,±30
MCC (Micro Commercial Components),ESDLC24VD3B,Active,R H,1,Bidirectional,SOD-323,24,6,45,3,350,1,26.7,,150,±30
MCC (Micro Commercial Components),GBLC03CD3B,Active,R H,1,Bidirectional,SOD-323,3.3,21,20,0.5,350,0.5,4.2,,125,±25/±20
MCC (Micro Commercial Components),GBLC05CD3B,Active,R H,1,Bidirectional,SOD-323,5,18,22,0.5,350,0.5,6.1,,125,±25/±20
MCC (Micro Commercial Components),GBLC08CD3B,Active,R H,1,Bidirectional,SOD-323,8,21,26,0.5,350,0.5,9.4,,125,±25/±20
MCC (Micro Commercial Components),GBLC24CD3B,Active,R H,1,Bidirectional,SOD-323,24,6,58,0.5,350,0.5,26.1,,125,±25/±20
MCC (Micro Commercial Components),ESDSLC18VD3B,Active,R H,1,Bidirectional,SOD-323,18,8,45,3,350,0.2,19.8,25,125,±30
MCC (Micro Commercial Components),ESDSLC36VD3B,Active,R H,1,Bidirectional,SOD-323,36,4.5,75,0.8,340,0.2,38,,125,±25
MCC (Micro Commercial Components),ESDSLC12VD3B,Active,R,1,Bidirectional,SOD-323,12,19,28,1,500,0.2,13.3,,125,±30
MCC (Micro Commercial Components),CSPHSLC3V3LB,Active,R H,1,Bidirectional,CSP1006-2,3.3,20,20,0.6,350,0.2,4,6,125,±30
MCC (Micro Commercial Components),CSPSLC3V3LB,Active,R,1,Bidirectional,CSP1006-2,3.3,11,15,0.6,150,0.2,4,6,125,±30
MCC (Micro Commercial Components),ESDSLC3V3P6B,Active,R H,1,Bidirectional,DFN1610-2,3.3,25,16,1.5,400,0.2,3.8,,125,±30
MCC (Micro Commercial Components),ESDSLC5V0T1,Active,R H,2,Unidirectional,SOT-143,5,4,16,0.3,50,1,6,9,150,±25/±20
MCC (Micro Commercial Components),ESD5V0J4,Active,R H,4,Unidirectional,SOT-353,5,5,12.5,90,200,2,6,7.2,150,±30
MCC (Micro Commercial Components),ESDLC0524DFN10,Active,R H,4,Unidirectional,DFN-10,5,5,18,0.65,90,0.9,6.1,8.5,150,±25
MCC (Micro Commercial Components),ESDLC3324DFN10,Active,R H,4,Unidirectional,DFN-10,3.3,5,13,0.5,65,1,5,8,125,±15/±10
MCC (Micro Commercial Components),ESDSLC0524DFN10HE3,Active,A R H,4,Unidirectional,DFN-10,5,5,13,0.6,65,0.1,6,9,125,±25/±20
MCC (Micro Commercial Components),ESDSLC0534DFN10,Active,R H,4,Unidirectional,DFN2510-10,5,3,15,0.4,45,0.2,6,8.5,125,±25/±20
MCC (Micro Commercial Components),ESDSLC5V0T2HE3,Active,A R H,2,Unidirectional,SOT-23,5,4,25,0.9,100,0.1,5.8,9.5,150,±16
MCC (Micro Commercial Components),MMBZ39VAQ,Active,A R H,2,Unidirectional,SOT-23,31.2,0.76,55,42,40,0.05,37.05,40.95,150,±30
MCC (Micro Commercial Components),ESD12VT2Q,Active,A R H,2,Unidirectional,SOT-23,12,10,28,57,280,0.5,13.3,16.5,150,±30
MCC (Micro Commercial Components),ESD15VT2Q,Active,A R H,2,Unidirectional,SOT-23,15,9,33,47,297,0.05,16.5,19,150,±30
MCC (Micro Commercial Components),ESD24VT2Q,Active,A R H,2,Unidirectional,SOT-23,24,7,44,35,308,0.05,26.5,30,150,±30
MCC (Micro Commercial Components),ESD27VT2Q,Active,A R H,2,Unidirectional,SOT-23,27,6,50,32,300,0.05,28,38,150,±30
MCC (Micro Commercial Components),ESD3V3T2Q,Active,A R H,2,Unidirectional,SOT-23,3.3,25,12,190,300,0.5,5,6.2,150,±30
MCC (Micro Commercial Components),ESD7V0T2Q,Active,A R H,2,Unidirectional,SOT-23,7,15,14,120,210,0.5,7.5,9.5,150,±30
MCC (Micro Commercial Components),MMBZ27VAQ,Active,A R H,2,Unidirectional,SOT-23,22,1,40,60,40,0.05,28.35,28.35,150,±30
MCC (Micro Commercial Components),ESD5V0T2Q,Active,A R H,2,Unidirectional,SOT-23,5,20,15,147,300,0.5,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESDSLC5V0T5,Active,R H,2,Unidirectional,SOT-523,5,5,25,0.8,125,0.5,6,,125,±20KV
MCC (Micro Commercial Components),ESD7V0ET2Q,Active,A R H,2,Unidirectional,SOT-23,7,15,14,120,210,0.5,7.5,9.5,150,±30
MCC (Micro Commercial Components),MMBZ27VCQ,Active,A R H,2,Unidirectional,SOT-23,22,1,40,60,40,0.05,25.65,28.35,150,±30
MCC (Micro Commercial Components),ESD5V0ET2Q,Active,A R H,2,Unidirectional,SOT-23,5,20,15,147,300,0.5,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESD3V3ET2Q,Active,A R H,2,Unidirectional,SOT-23,3.3,25,12,190,300,0.5,5,6.2,150,±30
MCC (Micro Commercial Components),ESD27VET2Q,Active,A R H,2,Unidirectional,SOT-23,27,6,50,32,300,0.05,28,38,150,±30
MCC (Micro Commercial Components),ESD24VET2Q,Active,A R H,2,Unidirectional,SOT-23,24,7,44,35,308,0.05,26.5,30,150,±30
MCC (Micro Commercial Components),ESD15VET2Q,Active,A R H,2,Unidirectional,SOT-23,15,9,33,47,297,0.05,16.5,19,150,±30
MCC (Micro Commercial Components),MMBZ39VCQ,Active,A R H,2,Unidirectional,SOT-23,31.2,0.76,55,42,40,0.05,37.05,40.95,150,±30
MCC (Micro Commercial Components),MMBZ12VC,Active,R H,2,Unidirectional,SOT-23,8.5,2.35,17,114,40,0.05,11.3,13,150,±30
MCC (Micro Commercial Components),MMBZ15VC,Active,R H,2,Unidirectional,SOT-23,12,1.9,21,95,40,0.05,14.25,15.75,150,±30
MCC (Micro Commercial Components),MMBZ16VC,Active,R H,2,Unidirectional,SOT-23,13,1.7,23,90,40,0.05,15.2,16.8,150,±30
MCC (Micro Commercial Components),MMBZ18VC,Active,R H,2,Unidirectional,SOT-23,14.5,1.6,25,80,40,0.05,17,18.9,150,±30
MCC (Micro Commercial Components),MMBZ20VC,Active,R H,2,Unidirectional,SOT-23,17,1.4,28,77,40,0.05,19,21,150,±30
MCC (Micro Commercial Components),MMBZ27VC,Active,R H,2,Unidirectional,SOT-23,22,1,40,70,40,0.05,25.65,28.35,150,±30
MCC (Micro Commercial Components),MMBZ33VC,Active,R H,2,Unidirectional,SOT-23,26,0.87,46,50,40,0.05,31.35,34.55,150,±30
MCC (Micro Commercial Components),MMBZ39VC,Active,R H,2,Unidirectional,SOT-23,31.2,0.76,53,42,38,0.05,36,42,150,±30
MCC (Micro Commercial Components),MMBZ47VC,Active,R H,2,Unidirectional,SOT-23,38,0.74,54,36,40,0.05,44.65,49.35,150,±30
MCC (Micro Commercial Components),MMBZ5V6C,Active,R H,2,Unidirectional,SOT-23,3,3,8,315,24,5,5.32,5.88,150,±30
MCC (Micro Commercial Components),MMBZ6V2C,Active,R H,2,Unidirectional,SOT-23,3,2.76,8.7,275,24,0.5,5.89,6.51,150,±30
MCC (Micro Commercial Components),MMBZ6V8C,Active,R H,2,Unidirectional,SOT-23,4.5,2.5,9.6,250,24,0.5,6.46,7.14,150,±30
MCC (Micro Commercial Components),MMBZ9V1C,Active,R H,2,Unidirectional,SOT-23,6,1.7,14,185,24,0.3,8.65,9.56,150,±30
MCC (Micro Commercial Components),ESD12VET2Q,Active,A R H,2,Unidirectional,SOT-23,12,10,28,57,280,0.5,13.3,16.5,150,±30
MCC (Micro Commercial Components),MMBZ33VCQ,Active,A R H,2,Unidirectional,SOT-23,26,0.87,47,48,40,0.05,31.35,35.65,150,±30
MCC (Micro Commercial Components),MMBZ18VCQ,Active,A R H,2,Unidirectional,SOT-23,14.5,1.6,25,79,40,0.05,17.1,18.9,150,±30
MCC (Micro Commercial Components),MMBZ16VCQ,Active,A R H,2,Unidirectional,SOT-23,13,1.7,23,89,40,0.05,15.2,16.8,150,±30
MCC (Micro Commercial Components),MMBZ15VCQ,Active,A R H,2,Unidirectional,SOT-23,12,1.9,21,95,40,0.05,14.25,15.75,150,±30
MCC (Micro Commercial Components),ESD12VET2,Active,R H,2,Unidirectional,SOT-23,12,10,28,55,280,1,13,17,150,±30
MCC (Micro Commercial Components),ESD15VET2,Active,R H,2,Unidirectional,SOT-23,15,9,38,45,342,1,15.5,19,150,±30
MCC (Micro Commercial Components),ESD24VET2,Active,R H,2,Unidirectional,SOT-23,24,7,44,36,308,1,26,30,150,±30
MCC (Micro Commercial Components),ESD36VET2,Active,R H,2,Unidirectional,SOT-23,36,5,75,24,375,1,39,45,150,±30
MCC (Micro Commercial Components),ESD5V0ET2,Active,R H,2,Unidirectional,SOT-23,5,20,15,140,300,1,6,7.5,150,±30
MCC (Micro Commercial Components),MMBZ27VCHE3,Active,A R H,2,Unidirectional,SOT-23,22,1,40,,40,0.05,25.65,28.35,150,±30
MCC (Micro Commercial Components),MMBZ20VCHE3,Active,A R H,2,Unidirectional,SOT-23,17,1.4,28,,40,0.05,19,21,150,±30
MCC (Micro Commercial Components),ESD12VET2HE3,Active,A R H,2,Unidirectional,SOT-23,12,10,28,70,280,1,13.1,16.5,150,±30
MCC (Micro Commercial Components),ESD15VET2HE3,Active,A R H,2,Unidirectional,SOT-23,15,8,35,55,280,1,16.1,19,150,±30
MCC (Micro Commercial Components),ESD24VET2HE3,Active,A R H,2,Unidirectional,SOT-23,24,7,44,50,300,1,26.7,,150,±30
MCC (Micro Commercial Components),ESD36VET2HE3,Active,A R H,2,Unidirectional,SOT-23,36,5,75,35,350,1,40,44.5,150,±30
MCC (Micro Commercial Components),ESD5V0ET2HE3,Active,A R H,2,Unidirectional,SOT-23,5,20,15,160,300,1,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESDU5V0T5,Active,R H,2,Unidirectional,SOT-523,5,4,11,0.5,56,1,5.4,9.4,150,±20/±15
MCC (Micro Commercial Components),ESD3V3D3B,Active,R H,1,Bidirectional,SOD-323,3.3,30,17,200,500,0.5,4.2,6,125,±30
MCC (Micro Commercial Components),ESDN4V5D3B,Active,R H,1,Bidirectional,SOD-323,4.5,135,15,300,2000,1,4.7,,125,±30
MCC (Micro Commercial Components),ESD3V3D3BA,Active,R H,1,Bidirectional,SOD-323,3.3,29,11,70,320,0.5,3.7,6,125,±30
MCC (Micro Commercial Components),ESDH5V0D3BA,Active,R H,1,Bidirectional,SOD-323,5,30,12,80,360,1,5.5,8,125,±25
MCC (Micro Commercial Components),ESDLC5V0C2,Active,R H,1,Unidirectional,SOT-23,5,25,26,2,650,1,6,8,150,±25
MCC (Micro Commercial Components),ESD3V3D9B,Active,R H,1,Bidirectional,SOD-923,3.3,1,8,8,80,1,4,,150,±30
MCC (Micro Commercial Components),ESDLC5V0D9B,Active,R H,1,Bidirectional,SOD-923,5,1.5,12,2.1,,1,5.6,7.8,150,±15/±8
MCC (Micro Commercial Components),ESD3V3D9,Active,R H,1,Unidirectional,SOD-923,3.3,5,8.8,50,100,1,5,,150,±15/±8
MCC (Micro Commercial Components),ESD12VD9,Active,R H,1,Unidirectional,SOD-923,12,1,18.4,15,100,1,13.5,,150,±30
MCC (Micro Commercial Components),ESDLC5V0D9,Active,R H,1,Unidirectional,SOD-923,5,1,9.8,0.5,100,1,5.4,8.5,150,±15/±8
MCC (Micro Commercial Components),ESD3V3D5,Active,R H,1,Unidirectional,SOD-523,3.3,16,13,105,220,0.08,5,,150,±30
MCC (Micro Commercial Components),ESD5V0D5,Active,R H,1,Unidirectional,SOD-523,5,9.4,18.6,80,174,0.05,6.2,,150,±30
MCC (Micro Commercial Components),ESD7V0D5,Active,R H,1,Unidirectional,SOD-523,7,8.8,22.7,65,200,0.03,7.5,,150,±30
MCC (Micro Commercial Components),ESD12VD5,Active,R H,1,Unidirectional,SOD-523,12,9.6,25,55,240,0.02,14.1,,150,±30
MCC (Micro Commercial Components),ESD12VD5HE3,Active,A R H,1,Unidirectional,SOD-523,12,10,28,70,280,1,13.3,16.5,150,±30
MCC (Micro Commercial Components),ESD15VD5HE3,Active,A R H,1,Unidirectional,SOD-523,15,8,35,55,250,1,16.5,19,150,±30
MCC (Micro Commercial Components),ESD24VD5HE3,Active,A R H,1,Unidirectional,SOD-523,24,7,44,50,300,1,26.7,,150,±30
MCC (Micro Commercial Components),ESD36VD5HE3,Active,A R H,1,Unidirectional,SOD-523,36,5,75,24,350,1,40,44,150,±30
MCC (Micro Commercial Components),ESD5V0D5HE3,Active,A R H,1,Unidirectional,SOD-523,5,20,15,160,300,1,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESD24VD5,Active,R H,1,Unidirectional,SOD-523,24,7.5,44,36,330,1,26.7,33,150,±25
MCC (Micro Commercial Components),ESD15VD5,Active,R H,1,Unidirectional,SOD-523,15,11,32,80,350,0.2,18,23,125,±30
MCC (Micro Commercial Components),ESDH5V0D5,Active,R H,1,Unidirectional,SOD-523,5,22,14,160,300,0.5,6,,125,±30
MCC (Micro Commercial Components),SD05,Active,R H,1,Unidirectional,SOD-323,5,40,12.5,350,500,1,6,,125,±30
MCC (Micro Commercial Components),ESD3V3D3A,Active,R H,1,Unidirectional,SOD-323,3.3,18,12,200,200,0.5,4.5,,125,±30
MCC (Micro Commercial Components),ESD12VD3A,Active,R H,1,Unidirectional,SOD-323,12,10,28,55,200,0.5,13.3,,125,±30
MCC (Micro Commercial Components),ESD15VD3A,Active,R H,1,Unidirectional,SOD-323,15,8,35,45,200,0.5,16.5,,125,±30
MCC (Micro Commercial Components),ESD18VD3A,Active,R H,1,Unidirectional,SOD-323,18,8,38,39,200,0.5,19,,125,±30
MCC (Micro Commercial Components),ESD36VD3A,Active,R H,1,Unidirectional,SOD-323,36,5,75,24,200,0.5,40,,125,±30
MCC (Micro Commercial Components),ESD5V0D3A,Active,R H,1,Unidirectional,SOD-323,5,15,14,140,200,0.5,6.2,,125,±30
MCC (Micro Commercial Components),ESDH5V0D3HE3,Active,A R H,1,Unidirectional,SOD-323,5,30,20,220,600,1,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESDH3V3D3,Active,R H,1,Unidirectional,SOD-323,3.3,35,11.5,110,400,0.5,3.8,7,125,±30
MCC (Micro Commercial Components),ESD36VD5,Active,R H,1,Unidirectional,SOD-523,36,5,75,24,350,0.5,38,46,125,±30
MCC (Micro Commercial Components),ESD12VD3HE3,Active,A R H,1,Unidirectional,SOD-323,12,10,28,70,280,1,13.3,16.5,150,±30
MCC (Micro Commercial Components),ESD15VD3HE3,Active,A R H,1,Unidirectional,SOD-323,15,8,35,55,250,1,16.5,19,150,±30
MCC (Micro Commercial Components),ESD24VD3HE3,Active,A R H,1,Unidirectional,SOD-323,24,7,44,50,300,1,26.7,,150,±30
MCC (Micro Commercial Components),ESD36VD3HE3,Active,A R H,1,Unidirectional,SOD-323,36,5,75,35,350,1,40,44,150,±30
MCC (Micro Commercial Components),ESD5V0D3HE3,Active,A R H,1,Unidirectional,SOD-323,5,20,15,160,300,1,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESD24VD3A,Active,R H,1,Unidirectional,SOD-323,24,7,50,50,200,0.5,25,,125,±30
MCC (Micro Commercial Components),ESD5V0D3,Active,R H,1,Unidirectional,SOD-323,5,15,15.5,350,350,1,6.2,7.3,150,±15/±8
MCC (Micro Commercial Components),ESD12VD3,Active,R H,1,Unidirectional,SOD-323,12,12,33,150,350,1,13.3,15.75,150,±30
MCC (Micro Commercial Components),ESD5V0D3B,Active,R H,1,Bidirectional,SOD-323,5,8,15,27,120,1,5.8,8.8,150,±25
MCC (Micro Commercial Components),ESD12VD3B,Active,R H,1,Bidirectional,SOD-323,12,1,15.5,100,350,1,13.5,,150,±30
MCC (Micro Commercial Components),SD24C,Active,R H,1,Bidirectional,SOD-323,24,8,62,50,450,1,26.7,,125,
MCC (Micro Commercial Components),ESDN5V0D3B,Active,R H,1,Bidirectional,SOD-323,5,120,13.5,300,1620,0.5,6,,125,±30
MCC (Micro Commercial Components),SD12C,Active,R H,1,Bidirectional,SOD-323,12,18,28,100,500,0.2,13.3,,125,±30
MCC (Micro Commercial Components),SD05CH,Active,R H,1,Bidirectional,SOD-323,5,34,15,200,500,0.2,6,,125,±30
MCC (Micro Commercial Components),SD08CH,Active,R H,1,Bidirectional,SOD-323,8,30,18,120,500,0.2,8.5,,125,±30
MCC (Micro Commercial Components),SD15CH,Active,R H,1,Bidirectional,SOD-323,15,16,31,80,500,0.2,16.7,,125,±30
MCC (Micro Commercial Components),SD36CH,Active,R H,1,Bidirectional,SOD-323,36,6,50,30,500,0.2,38,,125,±30
MCC (Micro Commercial Components),ESDSB5V0D3BHE3,Active,A R H,1,Bidirectional,SOD-323,5,24,17,100,400,1,6,,150,±30
MCC (Micro Commercial Components),ESD1524D3BHE3A,Active,A R H,1,Asymmetric,SOD-323,15,5,35,30,160,0.05,17.1,20.3,150,±30
MCC (Micro Commercial Components),ESD12VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,12,10,28,50,280,1,13.3,,150,±30
MCC (Micro Commercial Components),ESD15VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,15,5,28.5,45,250,1,16.7,,150,±30
MCC (Micro Commercial Components),ESD24VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,24,7,44,40,300,1,26.7,,150,±30
MCC (Micro Commercial Components),ESD36VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,36,5,75,35,350,1,40,,150,±30
MCC (Micro Commercial Components),ESD27VD3BQ,Active,A R H,1,Bidirectional,SOD-323,27,6,50,16,300,0.05,28,38,150,±30
MCC (Micro Commercial Components),ESDH24VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,24,9,45,30,400,0.5,25.5,32,150,±30
MCC (Micro Commercial Components),ESDL5V0D3BHE3A,Active,A R H,1,Bidirectional,SOD-323,5,7,10,20,70,1,5.8,8,150,±30
MCC (Micro Commercial Components),ESDL3V3D3BHE3,Active,A R H,1,Bidirectional,SOD-323,3.3,9,10,25,90,1,3.5,6,150,±30
MCC (Micro Commercial Components),ESD12VD3BA,Active,R H,1,Bidirectional,SOD-323,12,10,28,30,250,1,13,,150,±30
MCC (Micro Commercial Components),ESD15VD3BA,Active,R H,1,Bidirectional,SOD-323,15,9,38,22,250,1,15.5,,150,±30
MCC (Micro Commercial Components),ESD18VD3BA,Active,R H,1,Bidirectional,SOD-323,18,8,40,20,250,1,19,,150,±30
MCC (Micro Commercial Components),ESD24VD3BA,Active,R H,1,Bidirectional,SOD-323,24,7,44,20,250,1,26,,150,±30
MCC (Micro Commercial Components),ESD36VD3BA,Active,R H,1,Bidirectional,SOD-323,36,5,75,13,250,1,39,,150,±30
MCC (Micro Commercial Components),ESDSB3V3D3B,Active,R H,1,Bidirectional,SOD-323,3.3,35,13,80,400,0.5,4,6.5,125,±30
MCC (Micro Commercial Components),ESD27VD3BHE3,Active,A R H,1,Bidirectional,SOD-323,27,4,65,15,260,0.5,28.5,,150,±30
MCC (Micro Commercial Components),ESDSB3V3D5B-T3P,Active,R H,1,Bidirectional,SOD-523,3.3,13,9,28,140,0.1,3.5,,125,±30
MCC (Micro Commercial Components),ESDULC5V0D5B,Active,R,1,Bidirectional,SOD-523,5,2,12,0.4,24,0.2,6,9,125,±20
MCC (Micro Commercial Components),ESDSBLC24VD5B,Active,R H,1,Bidirectional,SOD-523,24,5,32,5,160,0.5,25,,125,±30
MCC (Micro Commercial Components),ESDL3V3D5BHE3,Active,A R H,1,Bidirectional,SOD-523,3.3,9,10,25,90,1,3.5,6,150,±30
MCC (Micro Commercial Components),ESDSBLC20VD5B,Active,R H,1,Bidirectional,SOD-523,20,4,36,5,145,0.1,24,31.5,125,±30
MCC (Micro Commercial Components),ESDULC3V3D5B,Active,R H,1,Bidirectional,SOD-523,3.3,4,25,0.3,100,0.2,5,,125,±20
MCC (Micro Commercial Components),ESD3V3D5BA,Active,R H,1,Bidirectional,SOD-523,3.3,18,10,60,180,0.5,3.7,6,125,±30
MCC (Micro Commercial Components),ESD5V0D5BS,Active,R H,1,Bidirectional,SOD-523,5,15,14,50,200,0.01,6,8,125,±30
MCC (Micro Commercial Components),ESDSBL5V0D5BHE3,Active,A R H,1,Bidirectional,SOD-523,5,7,10,20,70,1,5.7,8,150,±30
MCC (Micro Commercial Components),ESD3V3D5B,Active,R H,1,Bidirectional,SOD-523,3.3,8,12,16,96,0.5,4.2,6.5,125,±30
MCC (Micro Commercial Components),ESDLC5V0D5B,Active,R H,1,Bidirectional,SOD-523,5,5,12,15,150,0.1,5.8,7.8,150,±25
MCC (Micro Commercial Components),ESD5V0D5B,Active,R H,1,Bidirectional,SOD-523,5,12,13,27,150,1,5.8,8.8,150,±30
MCC (Micro Commercial Components),ESD3V3LB,Active,R H,1,Bidirectional,DFN1006-2,3.3,35,12,70,420,0.5,4,6.5,125,±30
MCC (Micro Commercial Components),ESDHSBULC3V3LB,Active,R H,1,Bidirectional,DFN1006-2,3.3,26,10,1.5,260,0.5,5,,125,±30
MCC (Micro Commercial Components),ESDHSLC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,10,18,0.6,180,0.2,6,,85,±30
MCC (Micro Commercial Components),ESDLSB5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,6,10,18,55,0.5,6,,125,±30
MCC (Micro Commercial Components),ESDULC8V0LB,Active,R H,1,Bidirectional,DFN1006-2,8,3.5,26,0.5,90,0.2,9.5,11.5,125,±25/±20
MCC (Micro Commercial Components),ESDSLC5V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2,5,4,20,0.35,80,0.5,6,9,125,±20/±15
MCC (Micro Commercial Components),ESDSBLC12VLB,Active,R H,1,Bidirectional,DFN1006-2,12,7,22,7,120,0.1,13,,125,±30
MCC (Micro Commercial Components),ESDSB3V3LB,Active,R H,1,Bidirectional,DFN1006-2,3.3,60,10,110,600,1,3.8,,125,±30
MCC (Micro Commercial Components),ESDSB5V5LB,Active,R H,1,Bidirectional,DFN1006-2,5.5,6,12,13,72,0.1,6.1,,125,±30
MCC (Micro Commercial Components),ESDSBLC3V3LB,Active,R H,1,Bidirectional,DFN1006-2,3.3,9,10,13,90,0.1,3.5,,125,±30
MCC (Micro Commercial Components),ESDSLC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,4,20,0.35,100,0.5,6,9,125,±25/±22
MCC (Micro Commercial Components),ESDSLC16VLB,Active,R H,1,Bidirectional,DFN1006-2,16,1,30,0.9,30,0.1,18,,125,±15/±8
MCC (Micro Commercial Components),ESDLC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5.5,8,10,20,80,0.2,6,8,125,±30
MCC (Micro Commercial Components),ESD5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,25,16,100,400,0.5,6,9,125,±30/±25
MCC (Micro Commercial Components),ESDSBLC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,3.5,12,4,41,0.1,5.3,,125,±30
MCC (Micro Commercial Components),ESDSLC24VLB,Active,R H,1,Bidirectional,DFN1006-2,24,1.5,53,0.3,80,0.5,26.5,,125,±15/±8
MCC (Micro Commercial Components),ESDSB5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,20,13,42,260,0.1,5.1,,125,±30
MCC (Micro Commercial Components),ESDSB7V0LB,Active,R H,1,Bidirectional,DFN1006-2,7,6,14,13,84,0.1,7.2,10.5,125,±30
MCC (Micro Commercial Components),ESDSBL5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,8,10,13,96,0.1,5.3,7.5,125,±30
MCC (Micro Commercial Components),ESDSLC18VLB,Active,R H,1,Bidirectional,DFN1006-2,18,2,40,0.3,80,0.2,19,,125,±25/±15
MCC (Micro Commercial Components),ESDULC3V6LB,Active,R H,1,Bidirectional,DFN1006-2,3.6,2.5,15,0.25,37.5,0.2,5,,125,±20
MCC (Micro Commercial Components),ESDHULC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,3,12,0.3,36,0.2,5.6,11,125,±25
MCC (Micro Commercial Components),ESDL3V3LBA,Active,R H,1,Bidirectional,DFN1006-2,3.3,7,9,16,63,0.1,3.6,5.4,125,±30
MCC (Micro Commercial Components),ESDLSB5V0LBA,Active,R H,1,Bidirectional,DFN1006-2,5,8,12,17,96,0.1,5.3,7.5,125,±30
MCC (Micro Commercial Components),ESDHSBULC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,5,7,0.3,35,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBLC48VLB,Active,R H,1,Bidirectional,DFN1006-2,48,60,4,2.5,240,0.5,50,68,125,±30
MCC (Micro Commercial Components),ESDSB2V5LB,Active,R H,1,Bidirectional,DFN1006-2,2.5,10,10,25,100,0.1,2.9,,85,±30
MCC (Micro Commercial Components),ESDSB12VLB,Active,R H,1,Bidirectional,DFN1006-2,12,7,14,10,98,1,12.5,,125,±30
MCC (Micro Commercial Components),ESD18VLB,Active,R H,1,Bidirectional,DFN1006-2,18,7,42,20,300,0.2,20,,125,±30
MCC (Micro Commercial Components),ESDSBLC24VLB,Active,R H,1,Bidirectional,DFN1006-2,24,5,36,5,180,0.2,27,,125,±30
MCC (Micro Commercial Components),ESDHSB7V0LB,Active,R H,1,Bidirectional,DFN1006-2,7,20,15,55,300,0.5,7.5,,125,±30
MCC (Micro Commercial Components),ESDSB15VLB,Active,R H,1,Bidirectional,DFN1006-2,15,22,26,35,570,0.2,16,,125,±30
MCC (Micro Commercial Components),ESDSBHC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,90,16.5,200,1485,0.5,6,9,125,±30
MCC (Micro Commercial Components),ESD4V5LB,Active,R H,1,Bidirectional,DFN1006-2,4.5,45,12,100,540,0.5,4.8,6,125,±30
MCC (Micro Commercial Components),ESDLSBULC5V0LB,Active,R H,1,Bidirectional,DFN1006-2,5,5.5,10,0.35,55,0.2,5.8,9.5,125,±30
