,,Super Fast Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),MURSD820A,Active,R H,Single,,DPAK,8,200,1,5,0.035,100,8,200,150
MCC (Micro Commercial Components),MURSD840A,Active,R H,Single,,DPAK,8,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURSD860A,Active,R H,Single,,DPAK,8,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURSB1520,Active,R H,Single,,D2-PAK,15,200,1.02,10,0.035,200,15,200,175
MCC (Micro Commercial Components),MURSD1060L,Active,R H,Single,,DPAK,10,600,1.3,5,0.075,100,15,600,150
MCC (Micro Commercial Components),MURSD860B,Active,R H,Single,,DPAK,8,600,3.6,10,0.04,70,8,600,150
MCC (Micro Commercial Components),MURSD1060A,Active,R H,Single,,DPAK,10,600,1.6,5,0.035,120,10,600,175
MCC (Micro Commercial Components),MUR3060BS,Active,R,Single,,TO-247AD,30,600,1.8,5,0.033,300,30,600,150
MCC (Micro Commercial Components),MUR6040B,Active,R,Single,,TO-247AD,60,400,1.7,10,0.075,500,60,400,150
MCC (Micro Commercial Components),MUR6060BH,Active,R,Single,,TO-247AD,60,600,2.4,10,0.075,600,60,600,175
MCC (Micro Commercial Components),MUR60120BS,Active,R,Single,,TO-247AD,60,1200,3.3,5,0.045,400,60,1200,150
MCC (Micro Commercial Components),MUR30120BS,Active,R,Single,,TO-247AD,30,1200,3.3,5,0.038,210,30,1200,150
MCC (Micro Commercial Components),MUR6060BS,Active,R,Single,,TO-247AD,60,600,2.5,5,0.035,500,60,600,175
MCC (Micro Commercial Components),MUR6060B,Active,R,Single,,TO-247AD,60,600,1.7,10,0.075,600,60,600,175
MCC (Micro Commercial Components),MUR60120B,Active,R,Single,,TO-247AD,60,1200,3.3,15,0.085,500,60,1200,175
MCC (Micro Commercial Components),MUR10065B,Active,R,Single,,TO-247AD,100,650,2.5,10,0.07,500,100,650,175
MCC (Micro Commercial Components),MUR4065B,Active,R,Single,,TO-247AD,40,650,1.8,10,0.05,450,40,650,175
MCC (Micro Commercial Components),MUR6065BL,Active,R,Single,,TO-247AD,60,650,2.2,10,0.05,500,60,650,175
MCC (Micro Commercial Components),MUR75120BA,Active,R,Single,,TO-247AD,75,1200,3,10,0.09,500,75,1200,175
MCC (Micro Commercial Components),MUR3065BL,Active,R,Single,,TO-247AD,30,650,2.4,10,0.04,300,30,650,175
MCC (Micro Commercial Components),US2DAHE3,Active,A R H,Single,,SMA,2,200,1,5,0.05,50,2,200,150
MCC (Micro Commercial Components),US2GAHE3,Active,A R H,Single,,SMA,2,400,1.3,5,0.05,50,2,400,150
MCC (Micro Commercial Components),MURSB3060C,Active,R H,Single,,D2-PAK,30,600,1.6,5,0.035,300,30,600,175
MCC (Micro Commercial Components),MURBF1660C,Active,R H,Single,,TO-263AC,16,600,1.3,10,0.055,200,16,600,175
MCC (Micro Commercial Components),MURB2020C,Active,R H,Single,,D2-PAK,20,200,1.15,10,0.035,350,20,200,150
MCC (Micro Commercial Components),MURD560C,Active,R H,Single,,DPAK,5,600,1.4,10,0.035,110,5,600,150
MCC (Micro Commercial Components),MURB10120C,Active,R H,Single,,D2-PAK,10,1200,2.4,10,0.075,110,10,1200,150
MCC (Micro Commercial Components),MURB15120C,Active,R H,Single,,D2-PAK,15,1200,2.4,10,0.075,150,15,1200,150
MCC (Micro Commercial Components),MUR30120PT,Active,R,Dual,,TO-247,30,1200,2.9,10,0.055,100,15,1200,175
MCC (Micro Commercial Components),MUR2040CT,Active,R,Dual,,TO-220AB,20,400,1.3,10,0.05,125,10,400,150
MCC (Micro Commercial Components),MUR2060CT,Active,R,Dual,,TO-220AB,20,600,1.5,10,0.05,125,10,600,150
MCC (Micro Commercial Components),MUR2020FCT,Active,R,Dual,,ITO-220AB,20,200,0.975,1,0.035,125,10,200,150
MCC (Micro Commercial Components),MUR2040FCT,Active,R,Dual,,ITO-220AB,20,400,1.3,1,0.05,125,10,400,150
MCC (Micro Commercial Components),MUR2060FCT,Active,R,Dual,,ITO-220AB,20,600,1.5,1,0.05,125,10,600,150
MCC (Micro Commercial Components),MUR1020FCT,Active,R,Dual,,ITO-220AB,10,200,0.975,10,0.035,80,5,200,150
MCC (Micro Commercial Components),MUR1040FCT,Active,R,Dual,,ITO-220AB,10,400,1.3,10,0.05,80,5,400,150
MCC (Micro Commercial Components),MUR1060FCT,Active,R,Dual,,ITO-220AB,10,600,1.5,10,0.05,80,5,600,150
MCC (Micro Commercial Components),MUR1020CT,Active,R,Dual,,TO-220AB,10,200,0.975,10,0.035,80,5,200,150
MCC (Micro Commercial Components),MUR1040CT,Active,R,Dual,,TO-220AB,10,400,1.25,10,0.05,80,5,400,150
MCC (Micro Commercial Components),MUR1620FCT,Active,R,Dual,,ITO-220AB,16,200,0.95,5,0.035,120,8,200,150
MCC (Micro Commercial Components),MUR1640FCT,Active,R,Dual,,ITO-220AB,16,400,1.3,5,0.05,120,8,400,150
MCC (Micro Commercial Components),MUR1660FCT,Active,R,Dual,,ITO-220AB,16,600,1.7,5,0.05,120,8,600,150
MCC (Micro Commercial Components),MUR1620CT,Active,R,Dual,,TO-220AB,16,200,0.975,5,0.035,100,8,200,150
MCC (Micro Commercial Components),MUR1640CT,Active,R,Dual,,TO-220AB,16,400,1.3,5,0.05,100,8,400,150
MCC (Micro Commercial Components),MUR1660CT,Active,R,Dual,,TO-220AB,16,600,1.7,5,0.05,100,8,600,150
MCC (Micro Commercial Components),MUR2020CT,Active,R,Dual,,TO-220AB,20,200,0.975,10,0.035,125,10,200,150
MCC (Micro Commercial Components),MUR3040PT,Active,R,Dual,,TO-247,30,400,1.45,10,0.045,140,15,400,150
