,,TVS,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Configuration,Package Type,"Peak Pulse
Power
Dissipation
PPPM (W)","Reverse
Standoff
Voltage
VRWM(V)","Reverse
Leakage
IR(uA)","Max.
Clamping
Voltage
VC (V)","Peak Pulse
Current
IPP(A) ","Breakdown
Voltage
Min VBR(V)","Breakdown
Voltage
Max VBR(V)","Junction
Temperature
Tj [max] (°C)"
,,,,,,,,,,,,,
MCC (Micro Commercial Components),SMB10J6.0A,Active,R H,Unidirectional,SMB,1000,6,800,10.3,97.09,6.67,7.37,150
MCC (Micro Commercial Components),SMB10J6.5A,Active,R H,Unidirectional,SMB,1000,6.5,500,11.2,89.29,7.22,7.98,150
MCC (Micro Commercial Components),SMB10J7.0A,Active,R H,Unidirectional,SMB,1000,7,200,12,83.33,7.78,8.6,150
MCC (Micro Commercial Components),SMB10J7.5A,Active,R H,Unidirectional,SMB,1000,7.5,100,12.9,77.52,8.33,9.21,150
MCC (Micro Commercial Components),SMB10J8.0A,Active,R H,Unidirectional,SMB,1000,8,50,13.6,73.53,8.89,9.83,150
MCC (Micro Commercial Components),SMB10J8.5A,Active,R H,Unidirectional,SMB,1000,8.5,10,14.4,69.44,9.44,10.4,150
MCC (Micro Commercial Components),SMB10J9.0A,Active,R H,Unidirectional,SMB,1000,9,5,15.4,64.94,10,11.1,150
MCC (Micro Commercial Components),SMB10J10A,Active,R H,Unidirectional,SMB,1000,10,5,17,58.82,11.1,12.3,150
MCC (Micro Commercial Components),SMB10J11A,Active,R H,Unidirectional,SMB,1000,11,5,18.2,54.95,12.2,13.5,150
MCC (Micro Commercial Components),SMB10J12A,Active,R H,Unidirectional,SMB,1000,12,5,19.9,50.25,13.3,14.7,150
MCC (Micro Commercial Components),SMB10J13A,Active,R H,Unidirectional,SMB,1000,13,1,21.5,46.51,14.4,15.9,150
MCC (Micro Commercial Components),SMB10J14A,Active,R H,Unidirectional,SMB,1000,14,1,23.2,43.1,15.6,17.2,150
MCC (Micro Commercial Components),SMB10J15A,Active,R H,Unidirectional,SMB,1000,15,1,24.4,40.98,16.7,18.5,150
MCC (Micro Commercial Components),SMB10J16A,Active,R H,Unidirectional,SMB,1000,16,1,26,38.46,17.8,19.7,150
MCC (Micro Commercial Components),SMB10J17A,Active,R H,Unidirectional,SMB,1000,17,1,27.6,36.23,18.9,20.9,150
MCC (Micro Commercial Components),SMB10J18A,Active,R H,Unidirectional,SMB,1000,18,1,29.2,34.25,20,22.1,150
MCC (Micro Commercial Components),SMB10J19A,Active,R H,Unidirectional,SMB,1000,19,1,30.8,32.49,21.1,23.3,150
MCC (Micro Commercial Components),SMB10J20A,Active,R H,Unidirectional,SMB,1000,20,1,32.4,30.86,22.2,24.5,150
MCC (Micro Commercial Components),SMB10J22A,Active,R H,Unidirectional,SMB,1000,22,1,35.5,28.17,24.4,26.9,150
MCC (Micro Commercial Components),SMB10J24A,Active,R H,Unidirectional,SMB,1000,24,1,38.9,25.71,26.7,29.5,150
MCC (Micro Commercial Components),SMB10J26A,Active,R H,Unidirectional,SMB,1000,26,1,42.1,23.75,28.9,31.9,150
MCC (Micro Commercial Components),SMB10J28A,Active,R H,Unidirectional,SMB,1000,28,1,45.4,22.03,31.1,34.4,150
MCC (Micro Commercial Components),SMB10J30A,Active,R H,Unidirectional,SMB,1000,30,1,48.4,20.66,33.3,36.8,150
MCC (Micro Commercial Components),SMB10J33A,Active,R H,Unidirectional,SMB,1000,33,1,53.3,18.76,36.7,40.6,150
MCC (Micro Commercial Components),SMB10J36A,Active,R H,Unidirectional,SMB,1000,36,1,58.1,17.21,40,44.2,150
MCC (Micro Commercial Components),SMB10J40A,Active,R H,Unidirectional,SMB,1000,40,1,64.5,15.5,44.4,49.1,150
MCC (Micro Commercial Components),SMB10J43A,Active,R H,Unidirectional,SMB,1000,43,1,69.4,14.41,47.8,52.8,150
MCC (Micro Commercial Components),SMB10J45A,Active,R H,Unidirectional,SMB,1000,45,1,72.7,13.76,50,55.3,150
MCC (Micro Commercial Components),SMB10J48A,Active,R H,Unidirectional,SMB,1000,48,1,77.4,12.92,53.3,58.9,150
MCC (Micro Commercial Components),SMB10J51A,Active,R H,Unidirectional,SMB,1000,51,1,82.4,12.14,56.7,62.7,150
MCC (Micro Commercial Components),SMB10J54A,Active,R H,Unidirectional,SMB,1000,54,1,87.1,11.48,60,66.3,150
MCC (Micro Commercial Components),SMB10J58A,Active,R H,Unidirectional,SMB,1000,58,1,93.6,10.68,64.4,71.2,150
MCC (Micro Commercial Components),SMB10J5.0CA,Active,R H,Bidirectional,SMB,1000,5,800,9.2,108.7,6.4,7,150
MCC (Micro Commercial Components),SMB10J6.0CA,Active,R H,Bidirectional,SMB,1000,6,800,10.3,97.09,6.67,7.37,150
MCC (Micro Commercial Components),SMB10J6.5CA,Active,R H,Bidirectional,SMB,1000,6.5,500,11.2,89.29,7.22,7.98,150
MCC (Micro Commercial Components),SMB10J7.0CA,Active,R H,Bidirectional,SMB,1000,7,200,12,83.33,7.78,8.6,150
MCC (Micro Commercial Components),SMB10J7.5CA,Active,R H,Bidirectional,SMB,1000,7.5,100,12.9,77.52,8.33,9.21,150
MCC (Micro Commercial Components),SMB10J8.0CA,Active,R H,Bidirectional,SMB,1000,8,50,13.6,73.53,8.89,9.83,150
MCC (Micro Commercial Components),SMB10J8.5CA,Active,R H,Bidirectional,SMB,1000,8.5,10,14.4,69.44,9.44,10.4,150
MCC (Micro Commercial Components),SMB10J9.0CA,Active,R H,Bidirectional,SMB,1000,9,5,15.4,64.94,10,11.1,150
MCC (Micro Commercial Components),SMB10J10CA,Active,R H,Bidirectional,SMB,1000,10,5,17,58.82,11.1,12.3,150
MCC (Micro Commercial Components),SMB10J11CA,Active,R H,Bidirectional,SMB,1000,11,5,18.2,54.95,12.2,13.5,150
MCC (Micro Commercial Components),SMB10J12CA,Active,R H,Bidirectional,SMB,1000,12,5,19.9,50.25,13.3,14.7,150
MCC (Micro Commercial Components),SMB10J13CA,Active,R H,Bidirectional,SMB,1000,13,1,21.5,46.51,14.4,15.9,150
MCC (Micro Commercial Components),SMB10J14CA,Active,R H,Bidirectional,SMB,1000,14,1,23.2,43.1,15.6,17.2,150
MCC (Micro Commercial Components),SMB10J15CA,Active,R H,Bidirectional,SMB,1000,15,1,24.4,40.98,16.7,18.5,150
MCC (Micro Commercial Components),SMB10J16CA,Active,R H,Bidirectional,SMB,1000,16,1,26,38.46,17.8,19.7,150
MCC (Micro Commercial Components),SMB10J17CA,Active,R H,Bidirectional,SMB,1000,17,1,27.6,36.23,18.9,20.9,150
MCC (Micro Commercial Components),SMB10J18CA,Active,R H,Bidirectional,SMB,1000,18,1,29.2,34.25,20,22.1,150
MCC (Micro Commercial Components),SMB10J19CA,Active,R H,Bidirectional,SMB,1000,19,1,30.8,32.49,21.1,23.3,150
MCC (Micro Commercial Components),SMB10J20CA,Active,R H,Bidirectional,SMB,1000,20,1,32.4,30.86,22.2,24.5,150
MCC (Micro Commercial Components),SMB10J22CA,Active,R H,Bidirectional,SMB,1000,22,1,35.5,28.17,24.4,26.9,150
MCC (Micro Commercial Components),SMB10J24CA,Active,R H,Bidirectional,SMB,1000,24,1,38.9,25.71,26.7,29.5,150
MCC (Micro Commercial Components),SMB10J26CA,Active,R H,Bidirectional,SMB,1000,26,1,42.1,23.75,28.9,31.9,150
MCC (Micro Commercial Components),SMB10J28CA,Active,R H,Bidirectional,SMB,1000,28,1,45.4,22.03,31.1,34.4,150
MCC (Micro Commercial Components),SMB10J30CA,Active,R H,Bidirectional,SMB,1000,30,1,48.4,20.66,33.3,36.8,150
MCC (Micro Commercial Components),SMB10J33CA,Active,R H,Bidirectional,SMB,1000,33,1,53.3,18.76,36.7,40.6,150
MCC (Micro Commercial Components),SMB10J36CA,Active,R H,Bidirectional,SMB,1000,36,1,58.1,17.21,40,44.2,150
MCC (Micro Commercial Components),SMB10J40CA,Active,R H,Bidirectional,SMB,1000,40,1,64.5,15.5,44.4,49.1,150
MCC (Micro Commercial Components),SMB10J43CA,Active,R H,Bidirectional,SMB,1000,43,1,69.4,14.41,47.8,52.8,150
MCC (Micro Commercial Components),SMB10J45CA,Active,R H,Bidirectional,SMB,1000,45,1,72.7,13.76,50,55.3,150
MCC (Micro Commercial Components),SMB10J48CA,Active,R H,Bidirectional,SMB,1000,48,1,77.4,12.92,53.3,58.9,150
MCC (Micro Commercial Components),SMB10J51CA,Active,R H,Bidirectional,SMB,1000,51,1,82.4,12.14,56.7,62.7,150
MCC (Micro Commercial Components),SMB10J54CA,Active,R H,Bidirectional,SMB,1000,54,1,87.1,11.48,60,66.3,150
MCC (Micro Commercial Components),SMB10J58CA,Active,R H,Bidirectional,SMB,1000,58,1,93.6,10.68,64.4,71.2,150
MCC (Micro Commercial Components),SMBJP6KE400AL,Active,R H,Unidirectional,SMB,600,342,1,548,1.1,380,420,150
MCC (Micro Commercial Components),SMA6J6.0CA,Active,R H,Bidirectional,SMA,600,6,800,10.3,58.3,6.67,7.37,175
MCC (Micro Commercial Components),SMA6J6.5A,Active,R H,Unidirectional,SMA,600,6.5,500,11.2,53.6,7.22,7.98,175
MCC (Micro Commercial Components),SMA6J6.5CA,Active,R H,Bidirectional,SMA,600,6.5,500,11.2,53.6,7.22,7.98,175
MCC (Micro Commercial Components),SMA6J7.0A,Active,R H,Unidirectional,SMA,600,7,200,12,50,7.78,8.6,175
MCC (Micro Commercial Components),SMA6J7.0CA,Active,R H,Bidirectional,SMA,600,7,200,12,50,7.78,8.6,175
MCC (Micro Commercial Components),SMA6J7.5A,Active,R H,Unidirectional,SMA,600,7.5,100,12.9,46.5,8.33,9.21,175
MCC (Micro Commercial Components),SMA6J7.5CA,Active,R H,Bidirectional,SMA,600,7.5,100,12.9,46.5,8.33,9.21,175
MCC (Micro Commercial Components),SMA6J8.0A,Active,R H,Unidirectional,SMA,600,8,50,13.6,44.1,8.89,9.83,175
MCC (Micro Commercial Components),SMA6J8.0CA,Active,R H,Bidirectional,SMA,600,8,50,13.6,44.1,8.89,9.83,175
MCC (Micro Commercial Components),SMA6J8.5A,Active,R H,Unidirectional,SMA,600,8.5,10,14.4,41.7,9.44,10.4,175
MCC (Micro Commercial Components),SMA6J8.5CA,Active,R H,Bidirectional,SMA,600,8.5,10,14.4,41.7,9.44,10.4,175
MCC (Micro Commercial Components),SMA6J18CA,Active,R H,Bidirectional,SMA,600,18,1,29.2,20.5,20,22.1,175
MCC (Micro Commercial Components),SMA6J19CA,Active,R H,Bidirectional,SMA,600,19,1,30.8,19.5,21.1,23.3,175
MCC (Micro Commercial Components),SMA6J20CA,Active,R H,Bidirectional,SMA,600,20,1,32.4,18.5,22.2,24.5,175
MCC (Micro Commercial Components),SMA6J22CA,Active,R H,Bidirectional,SMA,600,22,1,35.5,16.9,24.4,26.9,175
MCC (Micro Commercial Components),SMA6J26CA,Active,R H,Bidirectional,SMA,600,26,1,42.1,14.3,28.9,31.9,175
MCC (Micro Commercial Components),SMA6J28A,Active,R H,Unidirectional,SMA,600,28,1,45.4,13.2,31.1,34.4,175
MCC (Micro Commercial Components),SMA6J30A,Active,R H,Unidirectional,SMA,600,30,1,48.4,12.4,33.3,36.8,175
MCC (Micro Commercial Components),SMA6J30CA,Active,R H,Bidirectional,SMA,600,30,1,48.4,12.4,33.3,36.8,175
MCC (Micro Commercial Components),SMA6J33CA,Active,R H,Bidirectional,SMA,600,33,1,53.3,11.3,36.7,40.6,175
MCC (Micro Commercial Components),SMA6J36A,Active,R H,Unidirectional,SMA,600,36,1,58.1,10.3,40,44.2,175
MCC (Micro Commercial Components),SMA6J36CA,Active,R H,Bidirectional,SMA,600,36,1,58.1,10.3,40,44.2,175
MCC (Micro Commercial Components),SMA6J40A,Active,R H,Unidirectional,SMA,600,40,1,64.5,9.3,44.4,49.1,175
MCC (Micro Commercial Components),SMA6J40CA,Active,R H,Bidirectional,SMA,600,40,1,64.5,9.3,44.4,49.1,175
MCC (Micro Commercial Components),SM4F5.0A,Active,R H,Unidirectional,SOD-123FL,400,5,400,9.2,43.5,6.4,7,150
MCC (Micro Commercial Components),SM4F6.0A,Active,R H,Unidirectional,SOD-123FL,400,6,400,10.3,38.8,6.67,7.37,150
MCC (Micro Commercial Components),SM4F6.5A,Active,R H,Unidirectional,SOD-123FL,400,6.5,400,11.2,35.7,7.22,7.98,150
MCC (Micro Commercial Components),SM4F7.0A,Active,R H,Unidirectional,SOD-123FL,400,7,200,12,33.3,7.78,8.6,150
MCC (Micro Commercial Components),SM4F7.5A,Active,R H,Unidirectional,SOD-123FL,400,7.5,100,12.9,31,8.33,9.21,150
MCC (Micro Commercial Components),SM4F8.0A,Active,R H,Unidirectional,SOD-123FL,400,8,50,13.6,29.4,8.89,9.83,150
MCC (Micro Commercial Components),SM4F8.5A,Active,R H,Unidirectional,SOD-123FL,400,8.5,20,14.4,27.7,9.44,10.4,150
MCC (Micro Commercial Components),SM4F9.0A,Active,R H,Unidirectional,SOD-123FL,400,9,10,15.4,26,10,11.1,150
MCC (Micro Commercial Components),SM4F10A,Active,R H,Unidirectional,SOD-123FL,400,10,5,17,23.5,11.1,12.3,150
MCC (Micro Commercial Components),SM4F40A,Active,R H,Unidirectional,SOD-123FL,400,40,1,64.5,6.2,44.4,49.1,150
MCC (Micro Commercial Components),SM4F43A,Active,R H,Unidirectional,SOD-123FL,400,43,1,69.4,5.7,47.8,52.8,150
MCC (Micro Commercial Components),SM4F45A,Active,R H,Unidirectional,SOD-123FL,400,45,1,72.7,5.5,50,55.3,150
MCC (Micro Commercial Components),SM4F48A,Active,R H,Unidirectional,SOD-123FL,400,48,1,77.4,5.2,53.3,58.9,150
MCC (Micro Commercial Components),SM4F51A,Active,R H,Unidirectional,SOD-123FL,400,51,1,82.4,4.9,56.7,62.7,150
MCC (Micro Commercial Components),SM4F54A,Active,R H,Unidirectional,SOD-123FL,400,54,1,87.1,4.6,60,66.3,150
MCC (Micro Commercial Components),SM4F58A,Active,R H,Unidirectional,SOD-123FL,400,58,1,93.6,4.3,64.4,71.2,150
MCC (Micro Commercial Components),SM4F60A,Active,R H,Unidirectional,SOD-123FL,400,60,1,96.8,4.1,66.7,73.7,150
MCC (Micro Commercial Components),SM4F64A,Active,R H,Unidirectional,SOD-123FL,400,64,1,103,3.9,71.1,78.6,150
MCC (Micro Commercial Components),SM4F70A,Active,R H,Unidirectional,SOD-123FL,400,70,1,113,3.5,77.8,86,150
MCC (Micro Commercial Components),SM4F75A,Active,R H,Unidirectional,SOD-123FL,400,75,1,121,3.3,83.3,92.1,150
MCC (Micro Commercial Components),SM4F78A,Active,R H,Unidirectional,SOD-123FL,400,78,1,126,2.2,86.7,95.8,150
MCC (Micro Commercial Components),SM4F85A,Active,R H,Unidirectional,SOD-123FL,400,85,1,137,2.9,94.4,104,150
MCC (Micro Commercial Components),SM4F90A,Active,R H,Unidirectional,SOD-123FL,400,90,1,146,2.74,100,111,150
MCC (Micro Commercial Components),SM4F100A,Active,R H,Unidirectional,SOD-123FL,400,100,1,162,2.46,111,123,150
MCC (Micro Commercial Components),SMBJP6KE250AL,Active,R H,Unidirectional,SMB,600,214,1,344,1.9,237,263,150
MCC (Micro Commercial Components),SMBJP6KE300AL,Active,R H,Unidirectional,SMB,600,256,1,414,1.5,285,315,150
MCC (Micro Commercial Components),SMBJP6KE350AL,Active,R H,Unidirectional,SMB,600,300,1,482,1.3,332,368,150
MCC (Micro Commercial Components),5.0SMLJ10AHE3,Active,A R H,Unidirectional,SMC,5000,10,5,17,294.12,11.1,12.3,175
MCC (Micro Commercial Components),5.0SMLJ10CAHE3,Active,A R H,Bidirectional,SMC,5000,10,5,17,294.12,11.1,12.3,175
MCC (Micro Commercial Components),5.0SMLJ19AHE3,Active,A R H,Unidirectional,SMC,5000,19,2,30.8,162.4,21.1,23.3,175
MCC (Micro Commercial Components),5.0SMLJ19CAHE3,Active,A R H,Bidirectional,SMC,5000,19,2,30.8,162.4,21.1,23.3,175
MCC (Micro Commercial Components),SMBJ1.0KE6.8A,Active,R H,Unidirectional,SMB,1000,5.8,900,10.5,95.2,6.46,7.14,150
MCC (Micro Commercial Components),SMBJ1.0KE7.5A,Active,R H,Unidirectional,SMB,1000,6.4,400,11.3,88.5,7.13,7.88,150
MCC (Micro Commercial Components),SMBJ1.0KE8.2A,Active,R H,Unidirectional,SMB,1000,7,180,12.1,82.6,7.79,8.61,150
MCC (Micro Commercial Components),SMBJ1.0KE9.1A,Active,R H,Unidirectional,SMB,1000,7.8,45,13.4,74.6,8.65,9.56,150
MCC (Micro Commercial Components),SMBJ1.0KE10A,Active,R H,Unidirectional,SMB,1000,8.6,8,14.5,69,9.5,10.5,150
MCC (Micro Commercial Components),SMBJ1.0KE11A,Active,R H,Unidirectional,SMB,1000,9.4,4,15.6,64.1,10.45,11.55,150
MCC (Micro Commercial Components),SMBJ1.0KE12A,Active,R H,Unidirectional,SMB,1000,10.2,1,16.7,59.9,11.4,12.6,150
MCC (Micro Commercial Components),SMBJ1.0KE13A,Active,R H,Unidirectional,SMB,1000,11.1,1,18.2,54.9,12.35,13.65,150
MCC (Micro Commercial Components),SMBJ1.0KE15A,Active,R H,Unidirectional,SMB,1000,12.8,1,21.2,47.2,14.25,15.75,150
MCC (Micro Commercial Components),SMBJ1.0KE16A,Active,R H,Unidirectional,SMB,1000,13.6,1,22.5,44.4,15.2,16.8,150
MCC (Micro Commercial Components),SMBJ1.0KE18A,Active,R H,Unidirectional,SMB,1000,15.3,1,25.2,39.7,17.1,18.9,150
MCC (Micro Commercial Components),SMBJ1.0KE20A,Active,R H,Unidirectional,SMB,1000,17.1,1,27.7,36.1,19,21,150
MCC (Micro Commercial Components),SMBJ1.0KE22A,Active,R H,Unidirectional,SMB,1000,18.8,1,30.6,32.7,20.9,23.1,150
MCC (Micro Commercial Components),SMBJ1.0KE24A,Active,R H,Unidirectional,SMB,1000,20.5,1,33.2,30.1,22.8,25.2,150
MCC (Micro Commercial Components),SMBJ1.0KE27A,Active,R H,Unidirectional,SMB,1000,23.1,1,37.5,26.7,25.65,28.35,150
MCC (Micro Commercial Components),SMBJ1.0KE30A,Active,R H,Unidirectional,SMB,1000,25.6,1,41.4,24.2,28.5,31.5,150
MCC (Micro Commercial Components),SMBJ1.0KE33A,Active,R H,Unidirectional,SMB,1000,28.2,1,45.7,21.9,31.35,34.65,150
MCC (Micro Commercial Components),SMBJ1.0KE36A,Active,R H,Unidirectional,SMB,1000,30.8,1,49.9,20,34.2,37.8,150
MCC (Micro Commercial Components),SMBJ1.0KE39A,Active,R H,Unidirectional,SMB,1000,33.3,1,53.9,18.6,37.05,40.95,150
MCC (Micro Commercial Components),SMBJ1.0KE43A,Active,R H,Unidirectional,SMB,1000,36.8,1,59.3,16.9,40.85,45.15,150
MCC (Micro Commercial Components),SMBJ1.0KE47A,Active,R H,Unidirectional,SMB,1000,40.2,1,64.8,15.4,44.65,49.35,150
MCC (Micro Commercial Components),SMBJ1.0KE51A,Active,R H,Unidirectional,SMB,1000,43.6,1,70.1,14.3,48.45,53.55,150
MCC (Micro Commercial Components),SMBJ1.0KE56A,Active,R H,Unidirectional,SMB,1000,47.8,1,77,13,53.2,58.8,150
MCC (Micro Commercial Components),SMBJ1.0KE62A,Active,R H,Unidirectional,SMB,1000,53,1,85,11.8,58.9,65.1,150
MCC (Micro Commercial Components),SMBJ1.0KE68A,Active,R H,Unidirectional,SMB,1000,58.1,1,92,10.9,64.6,71.4,150
MCC (Micro Commercial Components),SMBJ1.0KE75A,Active,R H,Unidirectional,SMB,1000,64.1,1,103,9.7,71.25,78.75,150
MCC (Micro Commercial Components),SMBJ1.0KE82A,Active,R H,Unidirectional,SMB,1000,70.1,1,113,8.8,77.9,86.1,150
MCC (Micro Commercial Components),SMBJ1.0KE91A,Active,R H,Unidirectional,SMB,1000,77.8,1,125,8,86.45,95.55,150
MCC (Micro Commercial Components),SMBJ1.0KE6.8CA,Active,R H,Bidirectional,SMB,1000,5.8,900,10.5,95.2,6.46,7.14,150
MCC (Micro Commercial Components),SMBJ1.0KE7.5CA,Active,R H,Bidirectional,SMB,1000,6.4,400,11.3,88.5,7.13,7.88,150
MCC (Micro Commercial Components),SMBJ1.0KE8.2CA,Active,R H,Bidirectional,SMB,1000,7,180,12.1,82.6,7.79,8.61,150
MCC (Micro Commercial Components),SMBJ1.0KE9.1CA,Active,R H,Bidirectional,SMB,1000,7.8,45,13.4,74.6,8.65,9.56,150
MCC (Micro Commercial Components),SMBJ1.0KE10CA,Active,R H,Bidirectional,SMB,1000,8.6,8,14.5,69,9.5,10.5,150
MCC (Micro Commercial Components),SMBJ1.0KE11CA,Active,R H,Bidirectional,SMB,1000,9.4,4,15.6,64.1,10.45,11.55,150
MCC (Micro Commercial Components),SMBJ1.0KE12CA,Active,R H,Bidirectional,SMB,1000,10.2,1,16.7,59.9,11.4,12.6,150
MCC (Micro Commercial Components),SMBJ1.0KE13CA,Active,R H,Bidirectional,SMB,1000,11.1,1,18.2,54.9,12.35,13.65,150
MCC (Micro Commercial Components),SMBJ1.0KE15CA,Active,R H,Bidirectional,SMB,1000,12.8,1,21.2,47.2,14.25,15.75,150
MCC (Micro Commercial Components),SMBJ1.0KE16CA,Active,R H,Bidirectional,SMB,1000,13.6,1,22.5,44.4,15.2,16.8,150
MCC (Micro Commercial Components),SMBJ1.0KE18CA,Active,R H,Bidirectional,SMB,1000,15.3,1,25.2,39.7,17.1,18.9,150
MCC (Micro Commercial Components),SMBJ1.0KE20CA,Active,R H,Bidirectional,SMB,1000,17.1,1,27.7,36.1,19,21,150
MCC (Micro Commercial Components),SMBJ1.0KE22CA,Active,R H,Bidirectional,SMB,1000,18.8,1,30.6,32.7,20.9,23.1,150
MCC (Micro Commercial Components),SMBJ1.0KE24CA,Active,R H,Bidirectional,SMB,1000,20.5,1,33.2,30.1,22.8,25.2,150
MCC (Micro Commercial Components),SMBJ1.0KE27CA,Active,R H,Bidirectional,SMB,1000,23.1,1,37.5,26.7,25.65,28.35,150
MCC (Micro Commercial Components),SMBJ1.0KE30CA,Active,R H,Bidirectional,SMB,1000,25.6,1,41.4,24.2,28.5,31.5,150
MCC (Micro Commercial Components),SMBJ1.0KE33CA,Active,R H,Bidirectional,SMB,1000,28.2,1,45.7,21.9,31.35,34.65,150
MCC (Micro Commercial Components),SMBJ1.0KE36CA,Active,R H,Bidirectional,SMB,1000,30.8,1,49.9,20,34.2,37.8,150
MCC (Micro Commercial Components),SMBJ1.0KE39CA,Active,R H,Bidirectional,SMB,1000,33.3,1,53.9,18.6,37.05,40.95,150
MCC (Micro Commercial Components),SMBJ1.0KE43CA,Active,R H,Bidirectional,SMB,1000,36.8,1,59.3,16.9,40.85,45.15,150
MCC (Micro Commercial Components),SMBJ1.0KE47CA,Active,R H,Bidirectional,SMB,1000,40.2,1,64.8,15.4,44.65,49.35,150
MCC (Micro Commercial Components),SMBJ1.0KE51CA,Active,R H,Bidirectional,SMB,1000,43.6,1,70.1,14.3,48.45,53.55,150
MCC (Micro Commercial Components),SMBJ1.0KE56CA,Active,R H,Bidirectional,SMB,1000,47.8,1,77,13,53.2,58.8,150
MCC (Micro Commercial Components),SMBJ1.0KE62CA,Active,R H,Bidirectional,SMB,1000,53,1,85,11.8,58.9,65.1,150
MCC (Micro Commercial Components),SMBJ1.0KE68CA,Active,R H,Bidirectional,SMB,1000,58.1,1,92,10.9,64.6,71.4,150
MCC (Micro Commercial Components),SMBJ1.0KE75CA,Active,R H,Bidirectional,SMB,1000,64.1,1,103,9.7,71.25,78.75,150
MCC (Micro Commercial Components),SMBJ1.0KE82CA,Active,R H,Bidirectional,SMB,1000,70.1,1,113,8.8,77.9,86.1,150
MCC (Micro Commercial Components),SMBJ1.0KE91CA,Active,R H,Bidirectional,SMB,1000,77.8,1,125,8,86.45,95.55,150
MCC (Micro Commercial Components),SMBJ220AL,Active,R H,Unidirectional,SMB,600,220,1,356,1.7,246,272,175
MCC (Micro Commercial Components),SMBJ250AL,Active,R H,Unidirectional,SMB,600,250,1,405,1.5,279,309,175
MCC (Micro Commercial Components),SMBJ300AL,Active,R H,Unidirectional,SMB,600,300,1,486,1.3,335,371,175
MCC (Micro Commercial Components),SMBJ350AL,Active,R H,Unidirectional,SMB,600,350,1,567,1.1,391,432,175
MCC (Micro Commercial Components),SMBJ400AL,Active,R H,Unidirectional,SMB,600,400,1,648,0.9,447,494,175
MCC (Micro Commercial Components),SMBJ220CAL,Active,R H,Bidirectional,SMB,600,220,1,356,1.7,246,272,175
MCC (Micro Commercial Components),SMBJ250CAL,Active,R H,Bidirectional,SMB,600,250,1,405,1.5,279,309,175
MCC (Micro Commercial Components),SMBJ300CAL,Active,R H,Bidirectional,SMB,600,300,1,486,1.3,335,371,175
MCC (Micro Commercial Components),SMBJ350CAL,Active,R H,Bidirectional,SMB,600,350,1,567,1.1,391,432,175
MCC (Micro Commercial Components),SMBJ400CAL,Active,R H,Bidirectional,SMB,600,400,1,648,0.9,447,494,175
MCC (Micro Commercial Components),SMBJ440CAL,Active,R H,Bidirectional,SMB,600,440,1,713,0.9,492,543,175
MCC (Micro Commercial Components),AK3-030C,Active,R,Bidirectional,AK,,30,20,90,3000,32,,150
MCC (Micro Commercial Components),SMA6J43A,Active,R H,Unidirectional,SMA,600,43,1,69.4,8.65,47.8,52.8,175
MCC (Micro Commercial Components),SMA6J43CA,Active,R H,Bidirectional,SMA,600,43,1,69.4,8.65,47.8,52.8,175
MCC (Micro Commercial Components),SMA6J45A,Active,R H,Unidirectional,SMA,600,45,1,72.7,8.25,50,55.3,175
MCC (Micro Commercial Components),SMA6J45CA,Active,R H,Bidirectional,SMA,600,45,1,72.7,8.25,50,55.3,175
MCC (Micro Commercial Components),SMA6J48A,Active,R H,Unidirectional,SMA,600,48,1,77.4,7.75,53.3,58.9,175
MCC (Micro Commercial Components),SMA6J48CA,Active,R H,Bidirectional,SMA,600,48,1,77.4,7.75,53.3,58.9,175
MCC (Micro Commercial Components),SMA6J51A,Active,R H,Unidirectional,SMA,600,51,1,82.4,7.28,56.7,62.7,175
MCC (Micro Commercial Components),SMA6J51CA,Active,R H,Bidirectional,SMA,600,51,1,82.4,7.28,56.7,62.7,175
MCC (Micro Commercial Components),SMA6J54A,Active,R H,Unidirectional,SMA,600,54,1,87.1,6.89,60,66.3,175
MCC (Micro Commercial Components),SMA6J54CA,Active,R H,Bidirectional,SMA,600,54,1,87.1,6.89,60,66.3,175
MCC (Micro Commercial Components),SMA6J58A,Active,R H,Unidirectional,SMA,600,58,1,93.6,6.41,64.4,71.2,175
MCC (Micro Commercial Components),SMA6J58CA,Active,R H,Bidirectional,SMA,600,58,1,93.6,6.41,64.4,71.2,175
MCC (Micro Commercial Components),SMB10J60A,Active,R H,Unidirectional,SMB,1000,60,1,96.8,10.33,66.7,73.7,150
MCC (Micro Commercial Components),SMB10J60CA,Active,R H,Bidirectional,SMB,1000,60,1,96.8,10.33,66.7,73.7,150
MCC (Micro Commercial Components),SMB10J64A,Active,R H,Unidirectional,SMB,1000,64,1,103,9.71,71.1,78.6,150
MCC (Micro Commercial Components),SMB10J64CA,Active,R H,Bidirectional,SMB,1000,64,1,103,9.71,71.1,78.6,150
MCC (Micro Commercial Components),SMB10J70A,Active,R H,Unidirectional,SMB,1000,70,1,113,8.85,77.8,86,150
MCC (Micro Commercial Components),SMB10J70CA,Active,R H,Bidirectional,SMB,1000,70,1,113,8.85,77.8,86,150
MCC (Micro Commercial Components),SMB10J75A,Active,R H,Unidirectional,SMB,1000,75,1,121,8.26,83.3,92.1,150
MCC (Micro Commercial Components),SMB10J75CA,Active,R H,Bidirectional,SMB,1000,75,1,121,8.26,83.3,92.1,150
